kdrama_id,drama_name,year,director,screenwriter,country,type,tot_eps,duration,start_dt,end_dt,aired_on,org_net,content_rt,synopsis,rank,pop
a08fdfd35b0548968a01d109ae9737d8,Color Prison,2020,,,South Korea,Drama,9,420,"Dec 12, 2020","Dec 12, 2020",,,15+ - Teens 15 or older,Tells the stories of 5 young lead characters as they meet up on the beautiful island of Jeju and discover romance and friendship. (Source: Allkpop) ,58539,99999
604d1bed78974af1bd4ff81e3162e0d3,Mr. Queen,2020,['Yoon Sung Shik'],"['Park Kye Ok', 'Choi Ah Il']",South Korea,Drama,20,4500,2020-12-12,2021-02-14,"Saturday, Sunday",tvN,15+ - Teens 15 or older,"Jang Bong Hwan is a South Korean chef who has risen up the ranks to cook for the country’s top politicians in the Blue House’s presidential residences. After a serious accident, he finds himself in the body of the young queen, Kim So Yong, when whisked away to an era deep in Korea’s past.While Queen Kim So Yong’s husband is the reigning monarch, King Cheol Jong, he is so in name only. The late King Sunjo’s Queen, Sun Won, has taken advantage of King Cheol Jong’s better nature, and is ruling the realm in his name. And she faces competition from her own brother, Kim Jwa Geun, who also has designs on power. Queen Kim So Yong will come to  discover that her husband harbours some secrets, and is not as gentle and meek as he seems…(Source: Viki, MyDramaList)~~ Adapted from the novel ""The Promotion Record of a Crown Princess"" (太子妃升职记) by Xian Cheng (鲜橙).",48,77
a021b0023c9e443ea1ad484704acb19b,Hush,2020,['Choi Kyu Shik'],['Kim Jung Min'],South Korea,Drama,16,4200,2020-12-11,2021-02-06,"Friday, Saturday",iQiyi jTBC,15+ - Teens 15 or older,"“Hush” is an office drama about newspaper reporters and their everyday struggles, problems, and ethical dilemmas. Han Jun Hyeok is a veteran reporter for a newspaper. He first became a reporter to pursue justice, but he is now conflicted between idealism and pragmatism. Han Jun Hyeok must also deal with personal issues as a husband and father.Lee Ji Su is a bold intern reporter who isn’t afraid to say what needs to be said, even during a job interview. When she meets Han Jun Hyeok as her mentor, she begins to dream of becoming a true journalist.(Sources: AsianWiki, Soompi)~~ Adapted from the novel ""Silence Warning"" by Jeong Jin Yeong.",5550,3347
483eecf8ba474fe0a765985acb0a7ec6,Growing Season,2020,['Yoo Hee Woon'],['Kim Hee Won'],South Korea,Drama,12,1200,2020-12-10,2021-01-15,"Thursday, Friday",Naver TV Cast vLive,15+ - Teens 15 or older,"A realistic portrayal of college students through a phase of 'wanting to grow passionately, and wanting to do well.'(Source: Naver) ",1668,2091
c94889cc5dff4d89bd8bc2711dcae08c,True Beauty,2020,['Kim Sang Hyub'],['Lee Shi Eun'],South Korea,Drama,16,4500,2020-12-09,2021-02-04,"Wednesday, Thursday",tvN,15+ - Teens 15 or older,"""True Beauty"" is a romantic comedy about a high school girl, Lim Ju Gyeong, who rises to pretty girl fame after she masters the art of make-up from YouTube. She turns into a goddess because of her makeup skills, but would rather die than reveal her bare face to anyone. It tells her love story with the only boy that saw her without makeup, Lee Su Ho. Lee Su Ho is an attractive and handsome boy who appears cold because of his dark past but is actually very caring. They grow when they meet each other, share their secrets and find love with each other, but can Su Ho make Ju Gyeong find her true beauty?(Source: Wikipedia)~~ Adapted from the webtoon ""True Beauty"" (여신강림) by Yaongyi.",942,23
cf8e0db8e21a4ca3a80be555baa0cab3,No Going Back Romance,2020,,,South Korea,Drama,10,720,2020-12-08,2021-01-13,"Tuesday, Wednesday",Naver TV Cast vLive,15+ - Teens 15 or older,"A teen romance of So Dam, a sixteen-year-old girl, who has never dated before but she receives her first-ever love confession from a mysterious boy. She is looking for the boy who secretly confessed to her while she was asleep on her desk. The clues include a male voice, mango fruit scent and gym uniform. She must piece the puzzle to find that person among the likely candidates that include hot shots Park Ji Hoo,  Jeong Han Kyul, and Joo In Hyuk.(Source: MyDramaList, newsin)",6930,5660
3207a7aab81a42d49d024ef616f4d254,Wish You: Your Melody From My Heart,2020,,,South Korea,Drama,8,600,2020-12-04,2020-12-25,Friday,Viki,13+ - Teens 13 or older,"A free-spirited singer whose love of music has him performing on the streets, Kang In Soo’s life revolves completely around music. Supported by his friends, In Soo hopes to someday turn his love of music into a full-time career, but doing so isn’t easy. Refusing to give up on his dreams, In Soo continues busking, day in and day out, while his best friend, Choi Min Sung, records his performances and uploads them on YouTube. Little does either of them know that In Soo’s performances have caught the attention of someone who could change the young musician’s life forever.A keyboardist working at a major record company, Yoon Sang Yi is always on the lookout for new talent. After stumbling upon In Soo’s videos, Sang Yi has become one of the singer’s biggest fans. Convinced In Soo could make it big, he recommends the young artist join his company’s rookie discovery project. Seeing this opportunity in this invitation, In Soo accepts the offer and soon moves into the company residence with Sang Yi.As the two live and work together, their relationship grows, and slowly, new feelings begin to blossom. Unfortunately, as their feelings grow, so do the obstacles that stand in their way. Will In Soo and Sang Yi be able to find a way to overcome the trials before them or will their love fade before ever having a chance to fully bloom?(Source: Blupdate 2020)",5334,431
2e42b292b8fa4582a81fdc1157c6809c,It's Okay to Be Sensitive Season 3,2020,,,South Korea,Drama,8,900,2020-12-03,2020-12-26,"Thursday, Saturday",Naver TV Cast tvN,15+ - Teens 15 or older,"In these times when it is difficult to completely guard ""oneself"" due to social and gender issues, the friendship story of four people delivering warm comfort to all the wounded people in the world.(Source: HanCinema) ",5249,6712
421c7fbf4b614e17b351d53be7a23dc9,"Cheat On Me, if You Can",2020,"['Kim Min Tae', 'Kim Hyoung Seok']",['Lee Sung Min'],South Korea,Drama,16,3900,2020-12-02,2021-01-28,"Wednesday, Thursday",KBS2,15+ - Teens 15 or older,"Best-selling crime author Yeo Joo is researching how to make a murder look like an accidental death.  Her younger husband, Woo Sung, is a family man and divorce lawyer. He thinks he's still a sexy, attractive partner, with a wonderful married life. But lately, Yeo Joo, who would rather be a widow than a divorcée, notices that lately some of his behavior is suspicious. Could Woo Sung actually be cheating on her? Could he possibly be enjoying a thrilling affair behind her back? Yeo Joo tells it straight: If he cheats, he dies!(Source: Viki)",2929,1314
e0fffafb8be94fe3a0d55b1fa0139ede,Awaken,2020,"['Jo Soo Won', 'Lee Soo Hyun']",['Shin Yoo Dam'],South Korea,Drama,16,4200,2020-11-30,2021-01-19,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"It’s been nearly thirty years since one small village was plagued by a mysterious string of events that shook it to its core. While the events were never fully understood, nor the mystery behind them solved, the stories surrounding the village slowly faded, drifting into obscurity amidst the steady passing of time. But when a new string of mysterious incidents begin to take place, memories long-forgotten begin to resurface, and this time, the villagers' cries for help will not go unheard. A legend among his peers, Do Jung Woo is the leader of one of the National Police Agency’s special task forces. While his outward appearance likens him more to an unruly child than a legendary officer, his keen insight and quick wit make him more than capable of solving any crime. After reports of numerous mysterious incidents begin to filter in, Jung Woo springs into action. But this isn’t a mystery he’s allowed to solve on his own. Working alongside Jung Woo, Officer Gong Hye Won refuses to let anything stand between her and what she wants. Tenacious and hot-tempered, she’s determined to solve every case, by any means necessary, and this case is no exception. Joined by Jamie, a detective on loan from the FBI, Jung Woo and Hye Won set out to unravel the present mysteries of this small village. But they soon realize that the incidents of the present tie strongly to those of the past. Will this team of experts be able to solve a case nearly thirty years in the making?(Source: Viki)",1092,800
1451ba78193e4698baa2f1c448e57fa6,The Uncanny Counter,2020,,"['Kim Sae Bom', 'Yeo Ji Na']",South Korea,Drama,16,4200,2020-11-28,2021-01-24,"Saturday, Sunday",Netflix OCN,15+ - Teens 15 or older,"It tells the story of demon hunters called Counters who come to earth under the guise of being employees at a noodle restaurant in order to capture evil spirits that have returned to earth in pursuit of eternal life.So Moon is the youngest of the Counters. After suffering from a mysterious car accident as a child, he eventually becomes a central figure among the Counters.Do Ha Na has the ability to sense the locations of evil spirits, even those that are hundreds of kilometers away. She can also read the memories of others through touch and works with So Moon to do away with evil spirits.Ga Mo Tak is a Counter with incredible strength. He’s a former police officer who lost his memory seven years ago after an accident and is unable to stand idle in the face of injustice. Ga Mo Tak is also So Moon’s mentor.Chu Mae Ok is a Counter with healing abilities. Outwardly, she’s the chef of the noodle restaurant, but among the Counters, she is the emotional pillar of the group.Choi Jang Mool is the oldest Counter. He’s in charge of all of the Counters’ expenses, and he is a living legend among the Counters in Korea.",125,70
2e1aca688c9841c0bee90d93c73ef4a7,Cramped Love,2020,,,South Korea,Drama,3,600,2020-11-27,2020-12-04,"Wednesday, Friday",,Not Yet Rated,It depicts the romance of a woman who is linked to three men named 'Su Won'. It is expected that the interpretation of the relationship in society will be interestingly solved as a romantic comedy.(Source: Naver) ,58559,99999
46714b63e86a4c9da4ce99db644766eb,"No, Thank You",2020,['Lee Kwang Young'],,South Korea,Drama,12,1200,2020-11-21,2021-02-06,Saturday,Daum Kakao TV,15+ - Teens 15 or older,"Is about the various things that occur when an ordinary daughter-in-law enters her in-laws’ household for the first time.The drama centers around Min Sa Rin. She is an expert at her job, having been an employee at a major corporation for 7 years, but still a rookie at marriage, having only been married for one month. She tries hard to be liked by her in-laws, but encounters unexpected incidents and finds it hard to get along with her new family.Moo Goo Young is her ordinary husband who is not particularly good or bad. Although he loves his wife, he gets caught up in the confusion between her and his family. Park Gi Dong is Moo Goo Young’s mother and Min Sa Rin’s mother-in-law. She is an extremely realistic mother-in-law.",42929,6987
a2e849e0bffe4d26ba76ee8481eb0769,The Goddess of Revenge,2020,['Kang Min Gu'],['Kim Hyo Jin'],South Korea,Drama,16,3720,2020-11-21,2021-01-17,"Saturday, Sunday",TV Chosun,15+ - Teens 15 or older,"In the world of the rich and powerful, one wrong move can destroy everything; a sad lesson Kang Hae Ra soon learns. Once a reporter working hard to support the family she had been forced to care for at a very young age, Hae Ra found her way into the limelight after marrying one of the country’s most famous celebrities. Now the center of everyone’s attention, Hae Ra has become one of the nation’s hottest influencers. But when she finds herself wrapped up in an unfounded scandal, Hae Ra’s reputation plummets. Hitting rock bottom, Hae Ra wants revenge, but she’s not the only one desperately searching for a way to bring down those who have hurt her.A talented lawyer with a one hundred percent success rate and a heart of ice, Cha Min Joon is not a man to be trifled with. But when those who wish to bring him low throw his family into ruin, he turns his full attention towards exacting his revenge. While Hae Ra and Min Joon focus on revenge, the sole heir to the FB Group, Kim Tae On, is on a mission of her own to secure her position as the company’s new head. But going up against her father isn’t easy, as one simple mistake could ruin everything. Meanwhile, the tenacious detective Ku Eun Hye takes on a case that could either make or break her.As each individual begins their respective journey towards success and revenge, their paths soon cross. Realizing there’s much more going on than any of them first believed, each delves deeper, but what they find shakes them to their core. Now on a mission to fight against those who seek to destroy them, Hae Ra and Min Joon will stop at nothing to have their revenge. But can they succeed against such powerful foes?(Source: Viki)",4161,2907
1ad412f3b99e4e27b601718626db39aa,Can You Deliver Time?,2020,,,South Korea,Drama,8,900,2020-11-20,2021-01-08,Friday,,Not Yet Rated,"An omnibus web series about four individuals filled with regret who are able to order delivery from a mysterious new restaurant called ""Your Most Beautiful Days."" The order allows them to relive their past or see their future.(Source: MyDramaList) ",44807,10141
c201b212c00b430c9f9bf0bbd79d8557,Real:Time:Love Season 4,2020,,,South Korea,Drama,8,1020,2020-11-20,2021-01-08,Friday,Naver TV Cast vLive,15+ - Teens 15 or older,"After the breakup, Hong Yeon and Ye Chan agreed to act like friends, but sometimes one or the other will fail, especially when it comes to a new relationship. Ye Chan's sudden jealousy haunts Hong Yeon and interferes with her relationship with her new boyfriend. ",4149,5795
ce5573081c9b4b86bb581f2e1f986e56,Live On,2020,['Kim Sang Woo'],['Bang Yoo Jung'],South Korea,Drama,8,3780,2020-11-17,2021-01-12,Tuesday,jTBC Naver TV Cast Viki,15+ - Teens 15 or older,"Baek Ho Rang is the most popular girl in high school. Everybody wants to be her friend, and all of the boys dream of winning her heart. Although she is famously aloof, she is also a star on social media – with the whole school seemingly following her every post. But when a mysterious individual arrives online, she is caught off-guard.This person seems to know all of Baek Ho Rang’s deepest secrets, and is seemingly armed with all sorts of information about her that she’d rather was kept a secret forever! Desperate for answers, she seeks out the help of Go Eun Taek, the meticulous, right-minded head of the school’s broadcasting club. However, in order to gain his assistance, she discovers that she will have to become a regular club member – a fact that eventually brings her together with a group of students she never thought she’d consider friends.Can she solve the mystery of the online poster? And could joining the club eventually lead to romance?(Source: Viki)",1536,533
d0cd52c9005148f88f81010809c31160,Meal Kid,2020,['Lee Chang Han'],,South Korea,Drama,10,,2020-11-16,2020-11-27,"Monday, Tuesday, Wednesday, Thursday, Friday",Naver TV Cast,15+ - Teens 15 or older,"Ki Pa Ran is a data analysis expert who loves food entered the food distribution company 'Meal Kid' and often get into conflicts with former idol, Ban Seok due to differences in opinion on the value of food.(Source: MyDramaList) ",52308,12938
94fe44b233a64c1c9506895d7c0ad3b1,Cha Ta Gong In,2020,,,South Korea,Drama,4,900,2020-11-13,2020-11-24,"Tuesday, Friday",,15+ - Teens 15 or older,"Hong Cha Yi tries to solve cases with her special abilities and dig up the truth, and tries to turn unfairness into fairness in her own way in a society where injustice as well as righteousness spread indiscriminately.(Source: HanCinema) ",50827,99999
dd520d61fe57472d8c35fe557b73e508,The Mermaid Prince: The Beginning,2020,,,South Korea,Drama,10,840,2020-11-11,2020-12-10,"Wednesday, Thursday",,15+ - Teens 15 or older,"“The Mermaid Prince: The Beginning” will take viewers back in time to Woo Hyuk’s high school days in order to uncover a secret.With its high school setting, the drama will also portray an entirely different kind of romance from that of the original series. “The Mermaid Prince: The Beginning” will tell the love story that ensues when Jo Ara, a high school student who decides to give up on dating because she doesn’t believe in love, ends up meeting Woo Hyuk.Yoon Gun is a guy that looks cold on the outside but is actually a romantic at heart and only has eyes for one person.",3113,1500
7dc76aa48d7646bbb5ca10e240bee66f,Please Don't Date Him,2020,['Oh Mi Kyung'],,South Korea,Drama,10,3600,2020-11-10,2021-01-12,Tuesday,MBC MBC every1,15+ - Teens 15 or older,"Seo Ji Seong is a programmer on the A.I. Development Team at Smart Home Appliances. While working on a refrigerator, she accidentally inserts a chip belonging to the National Intelligence Service. Instead of a program that will rate the freshness of vegetables, it will root out the undesirables from a dating pool, potentially saving people heartache. Seo Ji Seong herself wants to fall in love, but with the right man. Despair sets in when her program determines that her oh-so-perfect fiancé, Jeong Han, is not her Prince Charming after all! She meets firefighter Jung Gook Hee, who has no social media presence. This leaves Ji Seong without a shred of data for her program to analyze.  She can't help but be skeptical, not knowing a thing about Gook Hee 's past.Should Ji Seong take a leap of faith with him, even if it could mean another heartbreak for her? (Source: Soompi, HanCinema)",3613,1108
ed5b04ddba664fbdaedf22a7e88a2404,"If in Love, Choose an Ordinance?!",2020,,,South Korea,Drama,12,600,2020-11-07,2020-12-27,,,Not Yet Rated,"Eui Joon is a competent Gyeonggi-do Assembly member with a rather cold personality, while Eui Jung, his twin brother, is a warm-hearted and courageous activist. The story begins in earnest when one day Eui Joon is unable to carry out his assembly member activities so his younger brother Eui Jung takes over the role of his older brother and clashes with Joo Hee, a first-time lawmaker full of justice.A romantic comedy set against the backdrop of the Gyeonggi-do Assembly that seeks to show the work of the assembly and local politicians.(Source: MyDramaList)",99999,99999
093a3654b42c4bc58b3a80671b723ece,Super Smart Quiz Show,2020,,,South Korea,Drama,5,900,2020-11-04,2020-12-02,Wednesday,,Not Yet Rated,"'Super Smart Quiz Show' is an IT education web drama about three high school students' experience while experiencing future technologies such as AI, IoT, and 6G through a quiz show. ",52701,99999
4471f3b86f334396adbc59a8c28d4fda,Birthcare Center,2020,['Park Soo Won'],['Kim Ji Soo'],South Korea,Drama,8,3900,2020-11-02,2020-11-24,"Monday, Tuesday",tvN,15+ - Teens 15 or older,"Oh Hyun Jin  has had a glittering career in her work life. She is the youngest member on the board of executives at the company she works at and is used to acing everything she does. But when she delivers her first child, she is in for a shock. Giving birth was far more difficult than she had expected, and she quickly discovers that although she is a dab hand at all things work-related, she hasn’t got the first clue about how to bring up a baby. After being discharged from hospital, she heads to a birth care center – an exclusive establishment where even A-list stars come to get postpartum care. She is dismayed to realize that she is the oldest mother in the center, and embarrassed to notice that everyone else seems to know what they are doing when it comes to looking after babiesFortunately, the other mothers at the center prove inspirational. Among their number is Cho Eun Jung, aka the Queen Bee – a seemingly perfect mother whom everyone wants to befriend in order to learn childcare secrets. And Choi Hye Sook is the charismatic center manager – a veritable font of knowledge about all things childcare-related.(Source: Viki)",751,1471
5d0381c6a2eb4786917c31f262ce3d3b,Scene and Box: Season of Love,2020,,,South Korea,Drama,4,420,2020-10-30,2020-11-20,,,Not Yet Rated,,58596,99999
154d6709ca454a0db55df903436fffc0,Discipline Z: Vampire,2020,['Han Jae Woon'],,South Korea,Drama,6,1200,2020-10-30,2020-12-18,Friday,,13+ - Teens 13 or older,A YouTube streamer who is a big fan of mysterious events and a man with a mutated gene meet and have to deal with an unscrupulous businessman searching for immortality.(Source: YouTube) ,9165,2730
a74a9caa8dd749b8a4c4c2c2561f2d1f,Delayed Justice,2020,['Kwak Jung Hwan'],['Park Sang Gyu'],South Korea,Drama,20,3900,2020-10-30,2021-01-23,"Friday, Saturday",SBS,15+ - Teens 15 or older,"Park Tae Yong and Park Sam Soo fight for judicial victims who are falsely accused.Park Tae Yong, a public defender, was born as the son of an undertaker on an island. He did not take the typical route to become a lawyer. After graduating from high school, he did not go to a university. He later passed the bar exam and became a lawyer. He is full of justice and has empathy for others. He will defend all kinds of petty offenders. A turning point occurs in his legal career when he becomes the first attorney to win a general criminal retrial case.Park Sam Soo is a reporter. After he graduated from the university, he worked as a non-permanent employee. Thanks to his excellent writing skills, he became a reporter. He looks for stories which are ignored or passed over by other reporters. He is soft-hearted and easily moved to tears. Though his work does not bring him financial stability, his writings are able to deeply move the hearts of readers, some of whom volunteer their own resources and skills to support his journalism. Working with Sam Soo is Lee Yoo Kyung, who, despite a silver-spoon upbringing, is a brave, justice-seeking rookie whose first scoop is Tae Yong's victorious retrial case. Seeing Tae Yong's courtroom performance, Yoo Kyung is, like Sam Soo, struck by his passion, empathy, and drive to bring justice to the victim.(Source: AsianWiki; MyDramaList)~~ Adapted from the book.",3691,4725
4018e6e514534e0e845e4448162b9f56,"Please, Summer",2020,,,South Korea,Drama,8,720,2020-10-29,2020-11-22,"Thursday, Sunday",Channel A,15+ - Teens 15 or older,"It is based on the concept of ""What if I could be the main character of a ruined film I made?''. It is a work about meeting people and falling in love.(Source: Naver) ",6566,9181
fa7fbcf185cc4b76be110e95cdc2725b,Love Assistant,2020,,,South Korea,Drama,10,480,2020-10-28,2020-12-23,Wednesday,,G - All Ages,"The love of teenagers is supposed to be secondary to the goal of college. However here, their sincere love is the first, thus they are called clumsy students, but isn't it the most valuable and brilliant thing? The story takes place at the Love Assistant Club in high school, which develops unrequited love into love, in the process of confessing a love that is both wrong and realized. A vague and touching romance of teenagers is portrayed. As they look at each other's wounds with sincerity, they grow stronger.(Source: Maru Film YouTube, edited by MyDramaList)",99999,99999
bef42f6ac3c14d75994a821ee26f06fe,Phoenix 2020,2020,"['Lee Hyun Jik', 'Kim Jae Hong']",['Lee Yoo Jin'],South Korea,Drama,120,1800,2020-10-26,2021-04-09,"Monday, Tuesday, Wednesday, Thursday, Friday",SBS,15+ - Teens 15 or older,"Belonging to the wealthiest class and as the daughter of an influential chaebol family in Korea, Ji Eun grew up with everything. When she meets Se Hoon, who comes from an underprivileged family, he treats her like no other, and she falls in love with him. Although Ji Eun's family opposes their relationship, they get married. However, due to reoccurring conflicts, Ji Eun and Se Hoon become exhausted and end their marriage. Ten years later, fate ironically reverses their lives. Se Hoon, who is now a successful man, buys Ji Eun's house out of revenge. But when he stands in front of her as Willian Jang, he only wants to help her. Nonetheless, there is Mi Ran, with whom he is in a serious relationship with, and next to Ji Eun is her new love, Jung Min, who is devoted to her. This drama is the 2020 version of the intertwined fates of four people's love.(Source: KOCOWA)",59305,6521
6c7be530342540a19647276c65b47b5b,Kairos,2020,"['Park Seung Woo', 'Sung Chi Wook']",['Lee Soo Hyun'],South Korea,Drama,16,4200,2020-10-26,2020-12-22,"Monday, Tuesday",MBC,15+ - Teens 15 or older,"Living a precarious life as a part-timer at a convenience store, Ae Ri strives to support her mother who is on a waiting list for a heart transplant. Unfortunately, her mother’s worsened physical condition leads her to forgo the long-awaited opportunity for the transplant, and just like that her mother disappears. Things were already chaotic enough for Ae Ri when she receives a phone call from a strange man claiming to be from the same world but 31 days in the future. Ironically, he desperately asks Ae Ri for help. Seo Jin, a father and a husband of a close-knit family, has been living a successful life as the youngest person to become a director at a construction company. One day, it all crumbles down with the kidnapping of his daughter and his wife’s suicide. On the verge of breaking down, he is given an opportunity to restore everything that was lost under one condition, help from a strange woman. To bring his daughter and wife back to life, he makes a phone call as the clock strikes 10:33.(Source: KOCOWA)",472,741
f6dd5986e43842e3a6497e1aa92c708b,The Penthouse: War in Life,2020,['Joo Dong Min'],['Kim Soon Ok'],South Korea,Drama,21,5100,2020-10-26,2021-01-05,"Monday, Tuesday",SBS,15+ - Teens 15 or older,"The residents of Hera Palace, a luxury penthouse apartment with 100 floors, have many secrets and hidden ambitions. Sim Su Ryeon, who was born into wealth, is the queen of the penthouse apartment. Cheon Seo Jin, the prima donna of the residence, does all she can to give everything to her daughter. Oh Yoon Hee comes from a poor family background, but she strives to enter high society by becoming the queen of the penthouse, the pinnacle of success in her eyes. A battle for wealth, power, and prestige at Seoul’s most coveted penthouse begins.(Source: KOCOWA)",190,162
ccff92d3476044609465005d30191cc4,Daily Moon's,2020,['Han Da Weon'],,South Korea,Drama,9,900,2020-10-23,2020-12-18,Friday,,13+ - Teens 13 or older,"'Daily Moons', a web drama about the stories of youth unfolding in the 'Cafe Daily Moons' that grants wishes. Kang Ji Hoon is a man who lives with regret after committing school violence because jealousy was blind in the play. (Source: NBN News) ",52102,14864
b1847c18db9446998f0b38e09cd5e884,My YouTube Diary Season 2,2020,,,South Korea,Drama,8,720,2020-10-23,2020-12-11,Friday,Tooniverse,G - All Ages,,50272,99999
13f4485003f24beca9d475844d4520fe,My Wonderful Roommate 2,2020,,,South Korea,Drama,10,900,2020-10-22,2020-12-24,Thursday,,Not Yet Rated,"Living together in a full-fledged in-house relationship. There is no right answer to the relationship, but how will the two couples solve the problems that arise during the relationship? Even more dizzy and breathtaking office romance begins. ",53087,14813
41d0dac5151a4d6a9fbfcb17fac66cee,The Spies Who Loved Me,2020,['Lee Jae Jin'],['Lee Ji Min'],South Korea,Drama,16,4200,2020-10-21,2020-12-17,"Wednesday, Thursday",iQiyi MBC,15+ - Teens 15 or older,"Kang Ah Reum is a wedding dress designer who has been married twice. Her two husbands harbor many secrets and Ah Reum gets swept up in them. Jun Ji Hoon disguises himself as a travel writer, but he is actually a secret agent for Interpol. His job as a secret agent is a way for Jun Ji Hoon to support himself financially. He is currently divorced. He was married to Kang Ah Reum, but they divorced without Kang Ah Reum learning about his secret life as a spy.Kang Ah Reum now works as a wedding dress designer. She met Derek Hyun after her divorce and they eventually married. Her current husband works as a diplomatic official and seems gentle and warm. His secret is that he is actually a cold-blooded industrial spy. Derek Hyun treats his wife sweetly, but, for his job as an industrial spy, he will do anything. He loves Kang Ah Reum sincerely, but he also hides his true self from her.(Source: KoreanDrama.org)",5276,1200
0305a24952e242d3b56931b7f334d9ec,Start-Up,2020,['Oh Choong Hwan'],['Park Hye Ryun'],South Korea,Drama,16,5100,2020-10-17,2020-12-06,"Saturday, Sunday",Netflix tvN,15+ - Teens 15 or older,"Set in one of the world’s most advanced tech sector, “Start Up” tells the tale of the razor-thin margins between ultimate success and abject failure. The story takes place in the fictional Sandbox Company,  where the journey of four unique people is told.After a revolving door of unfulfilling retail jobs, Seo Dal Mi is unsatisfied with the current trajectory of her life. Her soul longs for a grand adventure that sees her at the top and managing her own company. Although she does not have much to offer, she has big dreams, red hot ambition, and the soul of a pioneer.A constant source of his family's pride as a child, Nam Do San as an adult is the founder of Sam San Tech, a fledgling start-up company that is looking to transition into bigger endeavors. But a vague dream and limited ambition see his company flounder. Unknown to him, the tailwinds of fate has begun to fill up SST's sails.Han Ji Pyeong, a man who does not want to owe anyone anything, owes a large debt to one special person who helped him greatly in the past. His role in the start-up world sees him as Judge, Jury, and Executioner, as his pragmatic advice sees the futures of start-ups either rise into greatness or fall into obscurity.Tired of doing all the work, but seeing the credit go to someone else, Won In Jae yearns to prove herself in a male-dominated industry, as a capable woman who can succeed without the advantages her privileged childhood has given her.(Source: Kimsamsoom at MyDramaList)",1724,50
2ce12bdc90384754aab7923cbc0b24df,Search,2020,['Im Dae Woong'],"['Goo Mo', 'Go Myung Joo']",South Korea,Drama,10,3600,2020-10-17,2020-11-15,"Saturday, Sunday",OCN,15+ - Teens 15 or older,"Yong Dong Jin is a conscript sergeant in the South Korean armed forces. He is also the military’s leading sniffer dog handler and is just one month away from receiving his long-awaited discharge.But with just weeks to go until he can rejoin the civilian world, a mysterious case threatens to suck him into a long, troublesome intrigue.In the demilitarized zone (DMZ), the area between North and South Korea, a suspected murder in bizarre circumstances piques the army’s attention.The army leaders decide to form an elite search party to scour the DMZ for clues, enlisting Yong Dong Jin and his keen-nosed dogs. Also joining the team will be Son Ye Rim, a relatively green but highly promising soldier who received much of her training in the United States.However, as the party begins to investigate, its members quickly begin to realize that whatever it is they are hunting does not appear to be human…(Source: Viki)",1373,784
97b82e2d68d849aeaafe26b9c03c9177,Intern Z,2020,,,South Korea,Drama,6,720,2020-10-14,2020-11-12,"Wednesday, Thursday",Naver TV Cast vLive,15+ - Teens 15 or older,,58024,99999
2c673929a5e64bee9a0c8de837fdd621,Tell Me You've Changed,2020,,,South Korea,Drama,4,480,2020-10-13,2020-11-03,Tuesday,,G - All Ages,"The story is about Da Mi, active as a statistician in 2000, who reminisces about her past when she starts working as a researcher again in 2020, and depicts a romance with Seok Jin, whom she met 20 years ago in the research institute training program. (Source: beyondpost.co.kr) ",47488,14093
fb9a7643a47940659d6b2b4a50bfd368,Single & Ready to Mingle,2020,,['Kang Dong Hee'],South Korea,Drama,8,900,2020-10-13,2020-11-04,"Tuesday, Wednesday",,15+ - Teens 15 or older,"Bong Joo Yi and Ji Yeon Seo are best friends who have been single all their lives. Things take a different turn when they share a house with three men, resulting in a chaotic daily life and the anticipation of a possible ""first love"".(Source: Allkpop) ",3645,3007
c6326267a2ad4b0bb1e59e60525b5737,No Matter What,2020,['Sung Joon Hae'],['Go Bong Hwang'],South Korea,Drama,120,1800,2020-10-12,2021-03-26,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1,15+ - Teens 15 or older,"There are four young men and women who try to fiercely overcome the difficulties while fighting against the prejudices of the world. Bo Ra, a rising weather caster, Dae Ro, a passionate delivery boy and a youth creator, Ah Ri, a fearless broadcasting writer, and Jun Soo, sharp-tempered but competent CEO of a start-up. The fierce process of these four youth’s growth takes place at a beautiful flower shop. Watching Bo Ra who gives the weather forecast every dawn is Dae Ro’s only healing time during his hectic life as an orphan, delivery boy, and creator. One day, he attends a ceremony as a winner which Bo Ra hosts. It is a family drama that depicts how they form a connection and overcome difficulties with a warm gaze. (Source:  Viki)",6526,7750
a1564c68793645b5ba108cf1c8c1f207,My Fuxxxxx Romance,2020,['Baek Min Hee'],,South Korea,Drama,6,900,2020-10-11,2020-10-29,"Thursday, Sunday",Naver TV Cast vLive,15+ - Teens 15 or older,"The four become friends in a club bar, and their relationship develops. They do not consider each other friends but want to love each other. Some are loyal and want to start a real relationship, but some want fun and playfulness. A love drama about friends looking for a free relationship and falling into a complicated love relationship with each other. How will their relationship play out? Will they remain friends or lovers? ",8282,3356
e29e6bf5d676400f8c1cda705f6dcf12,Scene and Box Season 2,2020,,,South Korea,Drama,3,360,2020-10-09,2020-10-23,,,Not Yet Rated,,62389,99999
637640c243434bcc9f9eca983a3fa4ca,Third Person Dating Perspective,2020,,,South Korea,Drama,3,720,2020-10-09,2020-10-22,,MBC Naver TV Cast,15+ - Teens 15 or older,"“Third Person Dating Perspective” tells the stories of characters at a hotel art fair. The drama will be filmed at a real hotel art fair over four days at the end of May. Additionally, the web drama will showcase works of art from 60 artists.",99999,99999
